platform	subject	trial	choice	accuracy
mturk	0lq9i4x81dgnwglgvgnh34rj	11	0.635	0.635
mturk	0lq9i4x81dgnwglgvgnh34rj	12	0.9325	0.9325
mturk	0lq9i4x81dgnwglgvgnh34rj	13	0.969	0.969
mturk	0lq9i4x81dgnwglgvgnh34rj	14	0.979	0.979
mturk	0lq9i4x81dgnwglgvgnh34rj	15	0.6535	0.6535
mturk	0lq9i4x81dgnwglgvgnh34rj	16	0.951	0.0185
mturk	0lq9i4x81dgnwglgvgnh34rj	17	0.512	0.242
mturk	0lq9i4x81dgnwglgvgnh34rj	18	0.9285	0.03
mturk	0lq9i4x81dgnwglgvgnh34rj	19	0.2755	0.2755
mturk	0lq9i4x81dgnwglgvgnh34rj	20	0.8785	0.8785
mturk	0lq9i4x81dgnwglgvgnh34rj	21	0.9565	0.9565
mturk	0lq9i4x81dgnwglgvgnh34rj	22	0.974	0.974
mturk	0lq9i4x81dgnwglgvgnh34rj	23	0.603	0.603
mturk	0lq9i4x81dgnwglgvgnh34rj	24	0.928	0.928
mturk	0lq9i4x81dgnwglgvgnh34rj	25	0.963	0.963
mturk	0lq9i4x81dgnwglgvgnh34rj	26	0.9635	0.9635
mturk	0lq9i4x81dgnwglgvgnh34rj	27	0.97	0.97
mturk	0lq9i4x81dgnwglgvgnh34rj	28	0.975	0.975
mturk	0lq9i4x81dgnwglgvgnh34rj	29	0.9745	0.9745
mturk	0lq9i4x81dgnwglgvgnh34rj	30	0.978	0.978
mturk	0lq9i4x81dgnwglgvgnh34rj	31	0.971	0.0195
mturk	0lq9i4x81dgnwglgvgnh34rj	32	0.6415	0.227
mturk	0lq9i4x81dgnwglgvgnh34rj	33	0.318	0.5055
mturk	0lq9i4x81dgnwglgvgnh34rj	34	0.6855	0.6855
mturk	0lq9i4x81dgnwglgvgnh34rj	35	0.963	0.963
mturk	0lq9i4x81dgnwglgvgnh34rj	36	0.989	0.989
mturk	0lq9i4x81dgnwglgvgnh34rj	37	0.9905	0.9905
mturk	0lq9i4x81dgnwglgvgnh34rj	38	0.11	0.852
mturk	0lq9i4x81dgnwglgvgnh34rj	39	0.8025	0.189
mturk	0lq9i4x81dgnwglgvgnh34rj	40	0.7265	0.7265
mturk	0lq9i4x81dgnwglgvgnh34rj	41	0.2365	0.2365
mturk	0lq9i4x81dgnwglgvgnh34rj	42	0.804	0.0715
mturk	0lq9i4x81dgnwglgvgnh34rj	43	0.355	0.2225
mturk	0lq9i4x81dgnwglgvgnh34rj	44	0.161	0.263
mturk	0lq9i4x81dgnwglgvgnh34rj	45	0.945	0.023
mturk	0lq9i4x81dgnwglgvgnh34rj	46	0.69	0.69
mturk	0lq9i4x81dgnwglgvgnh34rj	47	0.9805	0.9805
mturk	0lq9i4x81dgnwglgvgnh34rj	48	0.9895	0.9895
mturk	0lq9i4x81dgnwglgvgnh34rj	49	0.993	0.993
mturk	0lq9i4x81dgnwglgvgnh34rj	50	0.9945	0.9945
mturk	0lq9i4x81dgnwglgvgnh34rj	51	0.9925	0.9925
mturk	0lq9i4x81dgnwglgvgnh34rj	52	0.995	0.995
mturk	0lq9i4x81dgnwglgvgnh34rj	53	0.9955	0.9955
mturk	0lq9i4x81dgnwglgvgnh34rj	54	0.992	0.992
mturk	0lq9i4x81dgnwglgvgnh34rj	55	0.9215	0.9215
mturk	0lq9i4x81dgnwglgvgnh34rj	56	0.992	0.992
mturk	0lq9i4x81dgnwglgvgnh34rj	57	0.9935	0.9935
mturk	0lq9i4x81dgnwglgvgnh34rj	58	0.995	0.995
mturk	0lq9i4x81dgnwglgvgnh34rj	59	0.996	0.996
mturk	0lq9i4x81dgnwglgvgnh34rj	60	0.997	0.997
mturk	0lq9i4x81dgnwglgvgnh34rj	61	0.9935	0.0045
mturk	0lq9i4x81dgnwglgvgnh34rj	62	0.997	0.0015
mturk	0lq9i4x81dgnwglgvgnh34rj	63	0.9205	0.0545
mturk	0lq9i4x81dgnwglgvgnh34rj	64	0.9925	0.0065
mturk	0lq9i4x81dgnwglgvgnh34rj	65	0.8705	0.0875
mturk	0lq9i4x81dgnwglgvgnh34rj	66	0.978	0.013
mturk	0lq9i4x81dgnwglgvgnh34rj	67	0.9925	0.005
mturk	0lq9i4x81dgnwglgvgnh34rj	68	0.036	0.0605
mturk	0lq9i4x81dgnwglgvgnh34rj	69	0.725	0.015
mturk	0lq9i4x81dgnwglgvgnh34rj	70	0.9255	0.0055
mturk	0lq9i4x81dgnwglgvgnh34rj	71	0.396	0.0475
mturk	0lq9i4x81dgnwglgvgnh34rj	72	0.8515	0.0685
mturk	0lq9i4x81dgnwglgvgnh34rj	73	0.2225	0.2225
mturk	0lq9i4x81dgnwglgvgnh34rj	74	0.0845	0.0845
mturk	0lq9i4x81dgnwglgvgnh34rj	75	0.907	0.907
mturk	0lq9i4x81dgnwglgvgnh34rj	76	0.976	0.0095
mturk	0lq9i4x81dgnwglgvgnh34rj	77	0.755	0.1025
mturk	0lq9i4x81dgnwglgvgnh34rj	78	0.31	0.31
mturk	0lq9i4x81dgnwglgvgnh34rj	79	0.938	0.938
mturk	0lq9i4x81dgnwglgvgnh34rj	80	0.985	0.985
mturk	0lq9i4x81dgnwglgvgnh34rj	81	0.116	0.7835
mturk	0lq9i4x81dgnwglgvgnh34rj	82	0.14	0.14
mturk	0lq9i4x81dgnwglgvgnh34rj	83	0.9565	0.027
mturk	0lq9i4x81dgnwglgvgnh34rj	84	0.646	0.183
mturk	0lq9i4x81dgnwglgvgnh34rj	85	0.352	0.4095
mturk	0lq9i4x81dgnwglgvgnh34rj	86	0.567	0.567
mturk	0lq9i4x81dgnwglgvgnh34rj	87	0.982	0.982
mturk	0lq9i4x81dgnwglgvgnh34rj	88	0.993	0.993
mturk	0lq9i4x81dgnwglgvgnh34rj	89	0.994	0.994
mturk	0lq9i4x81dgnwglgvgnh34rj	90	0.9965	0.9965
mturk	0piu71owxiz9tgsitq7ktqh6	1	0.3175	0.3175
mturk	0piu71owxiz9tgsitq7ktqh6	2	0.8245	0.8245
mturk	0piu71owxiz9tgsitq7ktqh6	3	0.8675	0.8675
mturk	0piu71owxiz9tgsitq7ktqh6	4	0.0605	0.8795
mturk	0piu71owxiz9tgsitq7ktqh6	5	0.0625	0.933
mturk	0piu71owxiz9tgsitq7ktqh6	6	0.9865	0.9865
mturk	0piu71owxiz9tgsitq7ktqh6	7	0.981	0.981
mturk	0piu71owxiz9tgsitq7ktqh6	8	0.9865	0.9865
mturk	0piu71owxiz9tgsitq7ktqh6	9	0.9895	0.9895
mturk	0piu71owxiz9tgsitq7ktqh6	10	0.987	0.987
mturk	0piu71owxiz9tgsitq7ktqh6	11	0.9875	0.9875
mturk	0piu71owxiz9tgsitq7ktqh6	12	0.9845	0.9845
mturk	0piu71owxiz9tgsitq7ktqh6	13	0.9865	0.9865
mturk	0piu71owxiz9tgsitq7ktqh6	14	0.3295	0.3575
mturk	0piu71owxiz9tgsitq7ktqh6	15	0.362	0.362
mturk	0piu71owxiz9tgsitq7ktqh6	16	0.965	0.0155
mturk	0piu71owxiz9tgsitq7ktqh6	17	0.355	0.355
mturk	0piu71owxiz9tgsitq7ktqh6	18	0.97	0.97
mturk	0piu71owxiz9tgsitq7ktqh6	19	0.982	0.982
mturk	0piu71owxiz9tgsitq7ktqh6	20	0.9865	0.9865
mturk	0piu71owxiz9tgsitq7ktqh6	21	0.98	0.98
mturk	0piu71owxiz9tgsitq7ktqh6	22	0.987	0.987
mturk	0piu71owxiz9tgsitq7ktqh6	23	0.3575	0.345
mturk	0piu71owxiz9tgsitq7ktqh6	24	0.975	0.0135
mturk	0piu71owxiz9tgsitq7ktqh6	25	0.2815	0.362
mturk	0piu71owxiz9tgsitq7ktqh6	26	0.3645	0.3645
mturk	0piu71owxiz9tgsitq7ktqh6	27	0.9695	0.9695
mturk	0piu71owxiz9tgsitq7ktqh6	28	0.35	0.3565
mturk	0piu71owxiz9tgsitq7ktqh6	29	0.962	0.0195
mturk	0piu71owxiz9tgsitq7ktqh6	30	0.9845	0.01
mturk	0piu71owxiz9tgsitq7ktqh6	31	0.2935	0.2935
mturk	0piu71owxiz9tgsitq7ktqh6	32	0.3525	0.2835
mturk	0piu71owxiz9tgsitq7ktqh6	33	0.3805	0.2975
mturk	0piu71owxiz9tgsitq7ktqh6	34	0.324	0.3185
mturk	0piu71owxiz9tgsitq7ktqh6	35	0.973	0.0125
mturk	0piu71owxiz9tgsitq7ktqh6	36	0.3215	0.304
mturk	0piu71owxiz9tgsitq7ktqh6	37	0.293	0.293
mturk	0piu71owxiz9tgsitq7ktqh6	38	0.967	0.967
mturk	0piu71owxiz9tgsitq7ktqh6	39	0.982	0.982
mturk	0piu71owxiz9tgsitq7ktqh6	40	0.9865	0.9865
mturk	0piu71owxiz9tgsitq7ktqh6	41	0.9825	0.9825
mturk	0piu71owxiz9tgsitq7ktqh6	42	0.9795	0.9795
mturk	0piu71owxiz9tgsitq7ktqh6	43	0.9845	0.9845
mturk	0piu71owxiz9tgsitq7ktqh6	44	0.303	0.3595
mturk	0piu71owxiz9tgsitq7ktqh6	45	0.3765	0.3575
mturk	0piu71owxiz9tgsitq7ktqh6	46	0.9635	0.9635
mturk	0piu71owxiz9tgsitq7ktqh6	47	0.987	0.987
mturk	0piu71owxiz9tgsitq7ktqh6	48	0.9795	0.9795
mturk	0piu71owxiz9tgsitq7ktqh6	49	0.9815	0.9815
mturk	0piu71owxiz9tgsitq7ktqh6	50	0.2655	0.359
mturk	0piu71owxiz9tgsitq7ktqh6	51	0.354	0.3565
mturk	0piu71owxiz9tgsitq7ktqh6	52	0.969	0.0145
mturk	0piu71owxiz9tgsitq7ktqh6	53	0.289	0.36
mturk	0piu71owxiz9tgsitq7ktqh6	54	0.9625	0.018
mturk	0piu71owxiz9tgsitq7ktqh6	55	0.9815	0.0095
mturk	0piu71owxiz9tgsitq7ktqh6	56	0.982	0.0085
mturk	0piu71owxiz9tgsitq7ktqh6	57	0.3315	0.3315
mturk	0piu71owxiz9tgsitq7ktqh6	58	0.9625	0.9625
mturk	0piu71owxiz9tgsitq7ktqh6	59	0.3295	0.3365
mturk	0piu71owxiz9tgsitq7ktqh6	60	0.359	0.3495
mturk	0piu71owxiz9tgsitq7ktqh6	61	0.3815	0.2955
mturk	0piu71owxiz9tgsitq7ktqh6	62	0.9725	0.013
mturk	0piu71owxiz9tgsitq7ktqh6	63	0.3295	0.3295
mturk	0piu71owxiz9tgsitq7ktqh6	64	0.9685	0.9685
mturk	0piu71owxiz9tgsitq7ktqh6	65	0.294	0.359
mturk	0piu71owxiz9tgsitq7ktqh6	66	0.3455	0.3645
mturk	0piu71owxiz9tgsitq7ktqh6	67	0.367	0.367
mturk	0piu71owxiz9tgsitq7ktqh6	68	0.969	0.969
mturk	0piu71owxiz9tgsitq7ktqh6	69	0.9835	0.9835
mturk	0piu71owxiz9tgsitq7ktqh6	70	0.319	0.366
mturk	0piu71owxiz9tgsitq7ktqh6	71	0.3065	0.3945
mturk	0piu71owxiz9tgsitq7ktqh6	72	0.9605	0.022
mturk	0piu71owxiz9tgsitq7ktqh6	73	0.9805	0.0105
mturk	0piu71owxiz9tgsitq7ktqh6	74	0.3665	0.3665
mturk	0piu71owxiz9tgsitq7ktqh6	75	0.9675	0.9675
mturk	0piu71owxiz9tgsitq7ktqh6	76	0.299	0.336
mturk	0piu71owxiz9tgsitq7ktqh6	77	0.3435	0.3435
mturk	0piu71owxiz9tgsitq7ktqh6	78	0.9635	0.9635
mturk	0piu71owxiz9tgsitq7ktqh6	79	0.981	0.981
mturk	0piu71owxiz9tgsitq7ktqh6	80	0.982	0.982
mturk	0piu71owxiz9tgsitq7ktqh6	81	0.367	0.359
mturk	0piu71owxiz9tgsitq7ktqh6	82	0.304	0.39
mturk	0piu71owxiz9tgsitq7ktqh6	83	0.389	0.389
mturk	0piu71owxiz9tgsitq7ktqh6	84	0.975	0.975
mturk	0piu71owxiz9tgsitq7ktqh6	85	0.986	0.986
mturk	0piu71owxiz9tgsitq7ktqh6	86	0.9815	0.9815
mturk	0piu71owxiz9tgsitq7ktqh6	87	0.9855	0.9855
mturk	0piu71owxiz9tgsitq7ktqh6	88	0.9885	0.9885
mturk	0piu71owxiz9tgsitq7ktqh6	89	0.983	0.983
mturk	0piu71owxiz9tgsitq7ktqh6	90	0.991	0.991
mturk	19h68mzzzd51m1ysm4jbmlml	1	0.3225	0.3395
mturk	19h68mzzzd51m1ysm4jbmlml	2	0.1035	0.438
mturk	19h68mzzzd51m1ysm4jbmlml	3	0.4455	0.4615
mturk	19h68mzzzd51m1ysm4jbmlml	4	0.714	0.714
mturk	19h68mzzzd51m1ysm4jbmlml	5	0.8985	0.8985
mturk	19h68mzzzd51m1ysm4jbmlml	6	0.048	0.911
mturk	19h68mzzzd51m1ysm4jbmlml	7	0.0405	0.921
mturk	19h68mzzzd51m1ysm4jbmlml	8	0.928	0.928
mturk	19h68mzzzd51m1ysm4jbmlml	9	0.9125	0.9125
mturk	19h68mzzzd51m1ysm4jbmlml	10	0.9275	0.9275
mturk	19h68mzzzd51m1ysm4jbmlml	11	0.919	0.919
mturk	19h68mzzzd51m1ysm4jbmlml	12	0.9145	0.9145
mturk	19h68mzzzd51m1ysm4jbmlml	13	0.9185	0.9185
mturk	19h68mzzzd51m1ysm4jbmlml	14	0.926	0.926
mturk	19h68mzzzd51m1ysm4jbmlml	15	0.9265	0.9265
mturk	19h68mzzzd51m1ysm4jbmlml	16	0.0275	0.0275
mturk	19h68mzzzd51m1ysm4jbmlml	17	0.04	0.037
mturk	19h68mzzzd51m1ysm4jbmlml	18	0.928	0.0395
mturk	19h68mzzzd51m1ysm4jbmlml	19	0.297	0.297
mturk	19h68mzzzd51m1ysm4jbmlml	20	0.879	0.879
mturk	19h68mzzzd51m1ysm4jbmlml	21	0.9025	0.9025
mturk	19h68mzzzd51m1ysm4jbmlml	22	0.9085	0.9085
mturk	19h68mzzzd51m1ysm4jbmlml	23	0.2815	0.363
mturk	19h68mzzzd51m1ysm4jbmlml	24	0.853	0.074
mturk	19h68mzzzd51m1ysm4jbmlml	25	0.3215	0.3215
mturk	19h68mzzzd51m1ysm4jbmlml	26	0.873	0.873
mturk	19h68mzzzd51m1ysm4jbmlml	27	0.907	0.907
mturk	19h68mzzzd51m1ysm4jbmlml	28	0.9	0.9
mturk	19h68mzzzd51m1ysm4jbmlml	29	0.9085	0.9085
mturk	19h68mzzzd51m1ysm4jbmlml	30	0.896	0.896
mturk	19h68mzzzd51m1ysm4jbmlml	31	0.8905	0.0545
mturk	19h68mzzzd51m1ysm4jbmlml	32	0.332	0.332
mturk	19h68mzzzd51m1ysm4jbmlml	33	0.861	0.861
mturk	19h68mzzzd51m1ysm4jbmlml	34	0.3165	0.3245
mturk	19h68mzzzd51m1ysm4jbmlml	35	0.865	0.068
mturk	19h68mzzzd51m1ysm4jbmlml	36	0.3375	0.3255
mturk	19h68mzzzd51m1ysm4jbmlml	37	0.3705	0.3705
mturk	19h68mzzzd51m1ysm4jbmlml	38	0.884	0.884
mturk	19h68mzzzd51m1ysm4jbmlml	39	0.9015	0.9015
mturk	19h68mzzzd51m1ysm4jbmlml	40	0.91	0.91
mturk	19h68mzzzd51m1ysm4jbmlml	41	0.3585	0.353
mturk	19h68mzzzd51m1ysm4jbmlml	42	0.314	0.389
mturk	19h68mzzzd51m1ysm4jbmlml	43	0.413	0.413
mturk	19h68mzzzd51m1ysm4jbmlml	44	0.891	0.891
mturk	19h68mzzzd51m1ysm4jbmlml	45	0.9055	0.9055
mturk	19h68mzzzd51m1ysm4jbmlml	46	0.9195	0.045
mturk	19h68mzzzd51m1ysm4jbmlml	47	0.299	0.299
mturk	19h68mzzzd51m1ysm4jbmlml	48	0.8755	0.8755
mturk	19h68mzzzd51m1ysm4jbmlml	49	0.912	0.912
mturk	19h68mzzzd51m1ysm4jbmlml	50	0.9045	0.9045
mturk	19h68mzzzd51m1ysm4jbmlml	51	0.911	0.911
mturk	19h68mzzzd51m1ysm4jbmlml	52	0.909	0.909
mturk	19h68mzzzd51m1ysm4jbmlml	53	0.35	0.356
mturk	19h68mzzzd51m1ysm4jbmlml	54	0.296	0.3875
mturk	19h68mzzzd51m1ysm4jbmlml	55	0.3835	0.3835
mturk	19h68mzzzd51m1ysm4jbmlml	56	0.896	0.896
mturk	19h68mzzzd51m1ysm4jbmlml	57	0.311	0.381
mturk	19h68mzzzd51m1ysm4jbmlml	58	0.309	0.3725
mturk	19h68mzzzd51m1ysm4jbmlml	59	0.884	0.0625
mturk	19h68mzzzd51m1ysm4jbmlml	60	0.3445	0.3445
mturk	19h68mzzzd51m1ysm4jbmlml	61	0.0545	0.061
mturk	19h68mzzzd51m1ysm4jbmlml	62	0.882	0.069
mturk	19h68mzzzd51m1ysm4jbmlml	63	0.3545	0.3545
mturk	19h68mzzzd51m1ysm4jbmlml	64	0.885	0.885
mturk	19h68mzzzd51m1ysm4jbmlml	65	0.894	0.894
mturk	19h68mzzzd51m1ysm4jbmlml	66	0.909	0.909
mturk	19h68mzzzd51m1ysm4jbmlml	67	0.8985	0.8985
mturk	19h68mzzzd51m1ysm4jbmlml	68	0.9085	0.9085
mturk	19h68mzzzd51m1ysm4jbmlml	69	0.9165	0.9165
mturk	19h68mzzzd51m1ysm4jbmlml	70	0.347	0.3755
mturk	19h68mzzzd51m1ysm4jbmlml	71	0.296	0.3925
mturk	19h68mzzzd51m1ysm4jbmlml	72	0.411	0.411
mturk	19h68mzzzd51m1ysm4jbmlml	73	0.89	0.89
mturk	19h68mzzzd51m1ysm4jbmlml	74	0.401	0.401
mturk	19h68mzzzd51m1ysm4jbmlml	75	0.8915	0.8915
mturk	19h68mzzzd51m1ysm4jbmlml	76	0.9345	0.0295
mturk	19h68mzzzd51m1ysm4jbmlml	77	0.377	0.3175
mturk	19h68mzzzd51m1ysm4jbmlml	78	0.349	0.3285
mturk	19h68mzzzd51m1ysm4jbmlml	79	0.33	0.33
mturk	19h68mzzzd51m1ysm4jbmlml	80	0.8795	0.8795
mturk	19h68mzzzd51m1ysm4jbmlml	81	0.9035	0.9035
mturk	19h68mzzzd51m1ysm4jbmlml	82	0.917	0.917
mturk	19h68mzzzd51m1ysm4jbmlml	83	0.928	0.928
mturk	19h68mzzzd51m1ysm4jbmlml	84	0.2965	0.4075
mturk	19h68mzzzd51m1ysm4jbmlml	85	0.8775	0.0765
mturk	19h68mzzzd51m1ysm4jbmlml	86	0.911	0.048
mturk	19h68mzzzd51m1ysm4jbmlml	87	0.2845	0.3585
mturk	19h68mzzzd51m1ysm4jbmlml	88	0.3805	0.3805
mturk	19h68mzzzd51m1ysm4jbmlml	89	0.895	0.895
mturk	19h68mzzzd51m1ysm4jbmlml	90	0.9085	0.9085
mturk	1bkivj7fl2s7bnshyc0xs9xo	1	0.319	0.3375
mturk	1bkivj7fl2s7bnshyc0xs9xo	2	0.4855	0.4735
mturk	1bkivj7fl2s7bnshyc0xs9xo	3	0.068	0.8645
mturk	1bkivj7fl2s7bnshyc0xs9xo	4	0.8735	0.8735
mturk	1bkivj7fl2s7bnshyc0xs9xo	5	0.9595	0.9595
mturk	1bkivj7fl2s7bnshyc0xs9xo	6	0.9695	0.9695
mturk	1bkivj7fl2s7bnshyc0xs9xo	7	0.978	0.978
mturk	1bkivj7fl2s7bnshyc0xs9xo	8	0.9825	0.9825
mturk	1bkivj7fl2s7bnshyc0xs9xo	9	0.9845	0.9845
mturk	1bkivj7fl2s7bnshyc0xs9xo	10	0.9875	0.9875
mturk	1bkivj7fl2s7bnshyc0xs9xo	11	0.9845	0.9845
mturk	1bkivj7fl2s7bnshyc0xs9xo	12	0.9845	0.9845
mturk	1bkivj7fl2s7bnshyc0xs9xo	13	0.9855	0.9855
mturk	1bkivj7fl2s7bnshyc0xs9xo	14	0.9865	0.9865
mturk	1bkivj7fl2s7bnshyc0xs9xo	15	0.9855	0.9855
mturk	1bkivj7fl2s7bnshyc0xs9xo	16	0.9855	0.009
mturk	1bkivj7fl2s7bnshyc0xs9xo	17	0.9875	0.0075
mturk	1bkivj7fl2s7bnshyc0xs9xo	18	0.4095	0.319
mturk	1bkivj7fl2s7bnshyc0xs9xo	19	0.3795	0.3795
mturk	1bkivj7fl2s7bnshyc0xs9xo	20	0.8455	0.8455
mturk	1bkivj7fl2s7bnshyc0xs9xo	21	0.936	0.936
mturk	1bkivj7fl2s7bnshyc0xs9xo	22	0.972	0.972
mturk	1bkivj7fl2s7bnshyc0xs9xo	23	0.983	0.983
mturk	1bkivj7fl2s7bnshyc0xs9xo	24	0.297	0.423
mturk	1bkivj7fl2s7bnshyc0xs9xo	25	0.307	0.3955
mturk	1bkivj7fl2s7bnshyc0xs9xo	26	0.8335	0.1
mturk	1bkivj7fl2s7bnshyc0xs9xo	27	0.3875	0.3875
mturk	1bkivj7fl2s7bnshyc0xs9xo	28	0.067	0.86
mturk	1bkivj7fl2s7bnshyc0xs9xo	29	0.0605	0.877
mturk	1bkivj7fl2s7bnshyc0xs9xo	30	0.076	0.853
mturk	1bkivj7fl2s7bnshyc0xs9xo	31	0.8705	0.063
mturk	1bkivj7fl2s7bnshyc0xs9xo	32	0.3265	0.3135
mturk	1bkivj7fl2s7bnshyc0xs9xo	33	0.401	0.2905
mturk	1bkivj7fl2s7bnshyc0xs9xo	34	0.3205	0.3205
mturk	1bkivj7fl2s7bnshyc0xs9xo	35	0.854	0.854
mturk	1bkivj7fl2s7bnshyc0xs9xo	36	0.9515	0.9515
mturk	1bkivj7fl2s7bnshyc0xs9xo	37	0.9635	0.9635
mturk	1bkivj7fl2s7bnshyc0xs9xo	38	0.978	0.978
mturk	1bkivj7fl2s7bnshyc0xs9xo	39	0.9775	0.9775
mturk	1bkivj7fl2s7bnshyc0xs9xo	40	0.987	0.987
mturk	1bkivj7fl2s7bnshyc0xs9xo	41	0.4095	0.4095
mturk	1bkivj7fl2s7bnshyc0xs9xo	42	0.88	0.88
mturk	1bkivj7fl2s7bnshyc0xs9xo	43	0.946	0.946
mturk	1bkivj7fl2s7bnshyc0xs9xo	44	0.977	0.977
mturk	1bkivj7fl2s7bnshyc0xs9xo	45	0.3035	0.4
mturk	1bkivj7fl2s7bnshyc0xs9xo	46	0.297	0.2875
mturk	1bkivj7fl2s7bnshyc0xs9xo	47	0.2875	0.2875
mturk	1bkivj7fl2s7bnshyc0xs9xo	48	0.399	0.3095
mturk	1bkivj7fl2s7bnshyc0xs9xo	49	0.316	0.34
mturk	1bkivj7fl2s7bnshyc0xs9xo	50	0.851	0.067
mturk	1bkivj7fl2s7bnshyc0xs9xo	51	0.9545	0.0245
mturk	1bkivj7fl2s7bnshyc0xs9xo	52	0.284	0.284
mturk	1bkivj7fl2s7bnshyc0xs9xo	53	0.828	0.828
mturk	1bkivj7fl2s7bnshyc0xs9xo	54	0.944	0.944
mturk	1bkivj7fl2s7bnshyc0xs9xo	55	0.9565	0.9565
mturk	1bkivj7fl2s7bnshyc0xs9xo	56	0.977	0.977
mturk	1bkivj7fl2s7bnshyc0xs9xo	57	0.9775	0.9775
mturk	1bkivj7fl2s7bnshyc0xs9xo	58	0.986	0.986
mturk	1bkivj7fl2s7bnshyc0xs9xo	59	0.9825	0.9825
mturk	1bkivj7fl2s7bnshyc0xs9xo	60	0.9825	0.9825
mturk	1bkivj7fl2s7bnshyc0xs9xo	61	0.9855	0.006
mturk	1bkivj7fl2s7bnshyc0xs9xo	62	0.983	0.0075
mturk	1bkivj7fl2s7bnshyc0xs9xo	63	0.27	0.27
mturk	1bkivj7fl2s7bnshyc0xs9xo	64	0.793	0.793
mturk	1bkivj7fl2s7bnshyc0xs9xo	65	0.928	0.928
mturk	1bkivj7fl2s7bnshyc0xs9xo	66	0.962	0.962
mturk	1bkivj7fl2s7bnshyc0xs9xo	67	0.979	0.979
mturk	1bkivj7fl2s7bnshyc0xs9xo	68	0.978	0.978
mturk	1bkivj7fl2s7bnshyc0xs9xo	69	0.981	0.981
mturk	1bkivj7fl2s7bnshyc0xs9xo	70	0.975	0.975
mturk	1bkivj7fl2s7bnshyc0xs9xo	71	0.979	0.979
mturk	1bkivj7fl2s7bnshyc0xs9xo	72	0.98	0.98
mturk	1bkivj7fl2s7bnshyc0xs9xo	73	0.9795	0.9795
mturk	1bkivj7fl2s7bnshyc0xs9xo	74	0.9795	0.9795
mturk	1bkivj7fl2s7bnshyc0xs9xo	75	0.9765	0.9765
mturk	1bkivj7fl2s7bnshyc0xs9xo	76	0.984	0.0085
mturk	1bkivj7fl2s7bnshyc0xs9xo	77	0.323	0.323
mturk	1bkivj7fl2s7bnshyc0xs9xo	78	0.822	0.822
mturk	1bkivj7fl2s7bnshyc0xs9xo	79	0.9355	0.9355
mturk	1bkivj7fl2s7bnshyc0xs9xo	80	0.337	0.337
mturk	1bkivj7fl2s7bnshyc0xs9xo	81	0.3905	0.2795
mturk	1bkivj7fl2s7bnshyc0xs9xo	82	0.3905	0.2975
mturk	1bkivj7fl2s7bnshyc0xs9xo	83	0.3125	0.3125
mturk	1bkivj7fl2s7bnshyc0xs9xo	84	0.335	0.3315
mturk	1bkivj7fl2s7bnshyc0xs9xo	85	0.84	0.073
mturk	1bkivj7fl2s7bnshyc0xs9xo	86	0.325	0.2935
mturk	1bkivj7fl2s7bnshyc0xs9xo	87	0.8345	0.0755
mturk	1bkivj7fl2s7bnshyc0xs9xo	88	0.3415	0.2995
mturk	1bkivj7fl2s7bnshyc0xs9xo	89	0.3225	0.3225
mturk	1bkivj7fl2s7bnshyc0xs9xo	90	0.8315	0.8315
mturk	1dhmst23cwb07eov3r1qc7i1	1	0.329	0.3335
mturk	1dhmst23cwb07eov3r1qc7i1	2	0.3625	0.378
mturk	1dhmst23cwb07eov3r1qc7i1	3	0.329	0.329
mturk	1dhmst23cwb07eov3r1qc7i1	4	0.396	0.391
mturk	1dhmst23cwb07eov3r1qc7i1	5	0.4765	0.4765
mturk	1dhmst23cwb07eov3r1qc7i1	6	0.2245	0.519
mturk	1dhmst23cwb07eov3r1qc7i1	7	0.514	0.514
mturk	1dhmst23cwb07eov3r1qc7i1	8	0.2155	0.5075
mturk	1dhmst23cwb07eov3r1qc7i1	9	0.2715	0.511
mturk	1dhmst23cwb07eov3r1qc7i1	10	0.5315	0.5315
mturk	1dhmst23cwb07eov3r1qc7i1	11	0.2185	0.549
mturk	1dhmst23cwb07eov3r1qc7i1	12	0.4495	0.4495
mturk	1dhmst23cwb07eov3r1qc7i1	13	0.345	0.4505
mturk	1dhmst23cwb07eov3r1qc7i1	14	0.2235	0.518
mturk	1dhmst23cwb07eov3r1qc7i1	15	0.5265	0.5265
mturk	1dhmst23cwb07eov3r1qc7i1	16	0.24	0.24
mturk	1dhmst23cwb07eov3r1qc7i1	17	0.447	0.369
mturk	1dhmst23cwb07eov3r1qc7i1	18	0.4645	0.4645
mturk	1dhmst23cwb07eov3r1qc7i1	19	0.289	0.4795
mturk	1dhmst23cwb07eov3r1qc7i1	20	0.243	0.4885
mturk	1dhmst23cwb07eov3r1qc7i1	21	0.4185	0.4185
mturk	1dhmst23cwb07eov3r1qc7i1	22	0.238	0.427
mturk	1dhmst23cwb07eov3r1qc7i1	23	0.364	0.437
mturk	1dhmst23cwb07eov3r1qc7i1	24	0.497	0.497
mturk	1dhmst23cwb07eov3r1qc7i1	25	0.2295	0.5145
mturk	1dhmst23cwb07eov3r1qc7i1	26	0.2775	0.49
mturk	1dhmst23cwb07eov3r1qc7i1	27	0.513	0.513
mturk	1dhmst23cwb07eov3r1qc7i1	28	0.244	0.515
mturk	1dhmst23cwb07eov3r1qc7i1	29	0.531	0.531
mturk	1dhmst23cwb07eov3r1qc7i1	30	0.309	0.396
mturk	1dhmst23cwb07eov3r1qc7i1	31	0.2435	0.2435
